Set temp : 24.5 degrees;
Current measured temp : 24.5 degrees;
Started getting logs and then increased set temperature to 30 degrees;
No stimulas applied to the sensor;
=========================================================================


PS C:\Users\DELL> python -m serial.tools.miniterm COM3 115200
--- Miniterm on COM3  115200,8,N,1 ---
--- Quit: Ctrl+] | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H ---
00:07:19.750 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:19.754 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:19.770 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:19.791 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:19.795 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:19.811 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:19.848 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:19.851 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:19.855 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:19.870 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:19.892 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:19.896 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:19.910 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:19.931 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:19.935 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:19.950 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:19.970 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:19.974 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:19.990 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.011 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.016 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.031 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:07:20.050 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:20.071 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:20.075 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:20.090 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:20.111 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:20.115 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:20.146 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:20.146 V: [rs485]: Set SPA id 0x0A
00:07:20.147 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:07:20.148 V: [rs485]: Sent Existing Client Response
00:07:20.171 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.175 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.190 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.211 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.215 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.230 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.251 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.255 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.271 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.291 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.295 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.310 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.331 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.335 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.350 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.371 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.375 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.391 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.410 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.414 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.445 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:20.450 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.471 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.475 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.490 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.511 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.515 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.530 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.551 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.555 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.570 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.591 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.595 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.610 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.634 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.637 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.650 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.671 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.675 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.690 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.711 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.714 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.745 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:20.750 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.771 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.775 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.790 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.811 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.815 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.830 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.851 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.854 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.870 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.891 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.895 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.910 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.931 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.935 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.950 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:20.971 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:20.975 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:20.991 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.011 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.014 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.032 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:07:21.050 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:21.085 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:21.085 V: [rs485]: Set SPA id 0x0A
00:07:21.087 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:07:21.087 V: [rs485]: Sent Existing Client Response
00:07:21.092 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.096 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.110 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.131 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.135 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.151 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.171 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.175 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.191 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.211 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.215 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.231 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.251 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.255 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.271 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.290 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.295 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.310 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.347 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:21.351 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.355 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.370 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.391 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.395 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.411 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.433 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.437 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.451 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.471 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.475 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.491 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.511 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.514 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.531 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.552 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.556 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.571 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.591 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.594 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.611 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.646 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:21.652 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.656 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.671 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.691 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.695 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.711 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.731 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.734 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.750 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.772 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.775 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.790 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.811 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.815 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.831 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.851 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.855 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.871 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.892 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.895 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.911 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.946 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:21.951 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.954 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:21.971 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:21.991 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:21.995 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.011 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.031 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:07:22.051 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:22.055 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:22.071 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:22.091 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:22.095 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:22.111 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:22.131 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:22.135 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:22.151 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:22.171 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:22.175 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:22.191 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:22.211 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:22.215 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:22.248 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:22.249 V: [rs485]: Set SPA id 0x0A
00:07:22.250 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:07:22.251 V: [rs485]: Sent Existing Client Response
00:07:22.254 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.272 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.276 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.291 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.312 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.315 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.331 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.351 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.355 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.371 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.391 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.395 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.411 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.432 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.435 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.451 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.471 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.475 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.491 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.511 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.515 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.546 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:22.551 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.572 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.576 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.591 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.611 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.614 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.631 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.652 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.655 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.671 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.691 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.695 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.711 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.732 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.735 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.751 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.772 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.775 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.791 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.812 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.815 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.847 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:22.851 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.872 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.875 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.891 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.911 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.915 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.931 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.952 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.956 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:22.971 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:22.992 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:22.995 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.011 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.034 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:07:23.051 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:23.055 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:23.071 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:23.092 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:23.095 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:23.111 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:23.147 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:23.148 V: [rs485]: Set SPA id 0x0A
00:07:23.149 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:07:23.149 V: [rs485]: Sent Existing Client Response
00:07:23.153 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.171 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.192 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.196 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.211 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.232 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.235 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.251 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.271 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.275 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.292 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.312 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.316 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.331 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.351 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.355 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.371 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.393 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.397 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.411 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.447 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:23.452 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.456 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.471 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.491 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.496 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.511 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.532 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.536 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.551 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.571 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.575 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.591 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.612 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.616 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.631 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.652 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.656 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.671 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.692 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.696 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.711 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.747 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:23.752 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.756 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.771 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.791 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.795 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.811 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.834 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.838 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.851 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.872 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:23.876 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:23.891 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:23.912 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
