Date : 21/4/25

Set Temp 30 degree
measured temp is 24

started logs and then gave stimulus;
Temp reached to 31 degrees, relay sound came; stoped logs; 


PS C:\Users\DELL> python -m serial.tools.miniterm COM3 115200
--- Miniterm on COM3  115200,8,N,1 ---
--- Quit: Ctrl+] | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H ---
00:10:18.221 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.225 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.228 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.232 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.236 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.242 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.245 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.249 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.254 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.257 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.261 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.265 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.269 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.272 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.276 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.280 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.288 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.324 V: [Mess]: Status Response: 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00
00:10:18.323 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:18.761 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.765 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.769 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.773 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.776 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.780 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.784 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.788 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.791 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.796 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.799 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.803 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.807 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.812 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.815 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.820 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.823 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.827 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.831 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.835 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.838 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.853 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:18.857 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.860 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.864 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.868 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.872 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:18.875 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.879 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:10:18.883 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:18.886 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:18.890 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:18.894 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:18.897 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:18.901 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:18.904 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:18.908 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:18.912 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:18.916 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:18.919 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:18.923 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:18.927 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:18.931 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:18.945 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:18.946 V: [rs485]: Set SPA id 0x0A
00:10:18.947 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:10:18.948 V: [rs485]: Sent Existing Client Response
00:10:18.952 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:18.956 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.966 W: [rs485]: Invalid message, corrupted length: 7e 05 10 bf 07 5b fe 7e
00:10:18.989 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:18.993 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.009 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.029 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.032 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.049 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.069 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.073 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.089 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.109 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.113 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.129 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.149 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.153 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.169 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.190 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.193 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.223 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:19.229 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.250 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.254 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.269 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.289 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.293 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.309 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.331 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.334 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.349 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.370 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.373 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.389 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.410 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.413 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.429 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.449 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.453 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.469 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.490 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.493 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.524 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:19.529 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.550 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.553 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.569 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.590 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.594 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.609 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.631 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.634 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.649 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.669 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.673 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.689 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.712 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:10:19.731 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:19.735 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:19.749 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:19.770 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:19.773 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:19.789 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:19.824 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:19.824 V: [rs485]: Set SPA id 0x0A
00:10:19.826 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:10:19.826 V: [rs485]: Sent Existing Client Response
00:10:19.831 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.835 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.849 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.870 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.874 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.890 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.910 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.914 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.930 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.949 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.953 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:19.970 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:19.991 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:19.994 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.009 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.030 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.033 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.049 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.070 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.074 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.090 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.124 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:20.130 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.134 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.150 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.170 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.173 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.190 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.211 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.214 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.230 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.250 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.254 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.270 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.291 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.294 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.310 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.331 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.334 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.350 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.371 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.375 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.390 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.425 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:20.430 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.434 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.450 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.471 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.474 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.490 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.513 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.517 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.530 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.552 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.555 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.570 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.591 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.594 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.610 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.631 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.635 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.650 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.670 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.674 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.690 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.712 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:10:20.731 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:20.734 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:20.765 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:20.766 V: [rs485]: Set SPA id 0x0A
00:10:20.767 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:10:20.767 V: [rs485]: Sent Existing Client Response
00:10:20.791 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.794 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.810 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.831 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.835 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.850 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.871 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.875 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.890 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.911 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.915 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.931 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.951 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.955 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:20.971 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:20.991 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:20.995 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.026 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:21.030 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.051 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.055 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.071 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.091 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.095 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.111 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.131 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.135 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.150 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.171 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.174 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.191 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.212 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.216 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.231 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.251 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.254 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.271 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.292 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.295 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.329 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3b 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 73 7e
00:10:21.332 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.352 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.355 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.372 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.391 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.395 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.411 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.432 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.435 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.451 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.472 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.476 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.491 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.512 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.515 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.531 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.552 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.555 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.571 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:21.592 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:21.596 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:21.626 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 3c 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 a3 7e
00:10:21.627 V: [Mess]: Status Response: 00 03 3c 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00
00:10:22.034 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:22.038 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.041 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.045 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:22.049 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.053 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.056 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:10:22.060 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:22.063 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:22.069 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:22.072 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:22.076 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:22.080 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:22.083 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:22.087 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:22.090 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:22.094 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:22.098 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:10:22.101 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:10:22.105 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:10:22.119 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 3c 0c 1a 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 a3 7e
00:10:22.120 V: [rs485]: Set SPA id 0x0A
00:10:22.121 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:10:22.122 V: [rs485]: Sent Existing Client Response
00:10:22.125 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.129 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.133 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:22.137 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.140 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.144 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:22.148 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.152 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.155 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:22.159 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.163 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.167 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:22.171 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.174 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.178 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:22.182 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.186 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.190 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:10:22.195 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:10:22.198 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:10:22.202 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
