Idle condition ::
Set and measured temp is 25 degrees;
=====================================

PS C:\Users\DELL> python -m serial.tools.miniterm COM3 115200
--- Miniterm on COM3  115200,8,N,1 ---
--- Quit: Ctrl+] | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H ---
00:01:55.575 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:55.592 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:55.612 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:55.616 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:55.631 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:55.652 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:55.656 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:55.671 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:55.692 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:55.696 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:55.711 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:55.732 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:55.735 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:55.751 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:55.772 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:55.775 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:55.791 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:55.826 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:55.832 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:55.835 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:55.851 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:55.872 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:55.876 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:55.891 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:55.912 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:01:55.931 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:55.935 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:55.951 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:55.972 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:55.975 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:55.991 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:56.012 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:56.016 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:56.031 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:56.052 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:56.056 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:56.071 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:56.092 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:56.096 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:56.129 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:56.129 V: [rs485]: Set SPA id 0x0A
00:01:56.131 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:01:56.131 V: [rs485]: Sent Existing Client Response
00:01:56.135 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.151 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.155 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.171 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.192 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.196 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.212 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.232 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.236 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.251 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.272 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.276 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.291 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.312 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.316 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.331 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.352 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.356 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.371 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.392 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.396 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.427 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:56.431 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.451 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.455 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.471 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.492 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.496 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.512 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.532 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.536 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.552 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.573 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.577 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.592 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.612 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.617 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.632 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.652 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.656 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.672 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.692 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.696 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.727 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:56.731 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.752 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.756 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.772 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.792 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.796 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.812 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.832 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.836 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.852 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.873 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:56.876 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:56.892 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:56.915 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:01:56.932 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:56.936 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:56.952 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:56.973 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:56.976 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:56.992 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:57.028 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:57.029 V: [rs485]: Set SPA id 0x0A
00:01:57.030 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:01:57.030 V: [rs485]: Sent Existing Client Response
00:01:57.034 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.049 W: [rs485]: Invalid message, corrupted length/broadcast flag: 7e 05 ff 7e
00:01:57.072 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.076 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.092 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.112 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.115 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.132 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.153 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.156 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.172 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.192 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.195 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.212 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.232 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.236 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.252 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.273 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.276 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.292 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.327 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:57.333 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.336 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.352 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.373 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.377 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.392 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.412 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.416 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.432 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.453 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.457 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.472 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.493 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.497 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.512 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.533 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.537 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.552 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.573 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.576 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.592 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.627 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:57.632 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.636 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.652 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.673 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.676 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.692 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.715 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.719 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.732 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.753 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.757 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.772 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.793 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.797 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.812 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.833 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.837 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.852 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.873 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.877 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:57.892 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.914 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:01:57.932 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:57.936 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:57.967 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:57.967 V: [rs485]: Set SPA id 0x0A
00:01:57.968 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:01:57.969 V: [rs485]: Sent Existing Client Response
00:01:57.973 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:57.993 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:57.997 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.012 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.033 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.037 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.052 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.072 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.076 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.092 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.113 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.117 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.132 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.153 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.157 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.172 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.193 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.197 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.228 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:58.232 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.254 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.258 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.273 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.292 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.296 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.313 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.333 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.337 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.353 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.373 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.376 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.393 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.413 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.417 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.433 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.453 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.458 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.472 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.493 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.497 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.530 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:58.534 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.554 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.557 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.573 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.593 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.596 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.613 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.633 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.637 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.653 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.673 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.676 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.693 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.714 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.718 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.733 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.754 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.757 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.773 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.794 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.797 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.829 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:58.833 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.854 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.857 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.873 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:58.893 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:58.896 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:58.913 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:01:58.933 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:58.954 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:58.957 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:58.973 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:58.993 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:58.997 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:59.013 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:59.033 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:59.036 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:59.053 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:59.074 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:01:59.078 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:01:59.093 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:01:59.129 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:59.129 V: [rs485]: Set SPA id 0x0A
00:01:59.131 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:01:59.131 V: [rs485]: Sent Existing Client Response
00:01:59.150 W: [rs485]: Invalid message, crc failed: 7e 05 10 bf 06 fc 7e
00:01:59.174 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.178 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.193 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.214 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.218 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.233 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.253 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.257 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.273 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.294 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.298 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.315 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.333 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.337 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.353 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.374 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.378 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.393 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.428 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:59.434 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.438 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.453 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.474 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.478 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.493 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.514 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.518 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.533 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.553 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.557 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.573 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.594 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.598 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.613 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.633 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.637 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.653 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.674 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.678 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.693 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.728 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 32 0c 03 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 32 00 00 00 1e 00 00 e9 7e
00:01:59.734 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.738 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:01:59.753 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:01:59.774 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:01:59.777 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
