Date : 21/4/25
Set Temp : 35 degree
Measured temp : 24.5 degree

Started getting logs and then gave stimulus to the sensors;
It went upto 33 degrees
Redused set temp to 33 degrees

PS C:\Users\DELL> python -m serial.tools.miniterm COM3 115200
--- Miniterm on COM3  115200,8,N,1 ---
--- Quit: Ctrl+] | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H ---
00:06:07.708 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:07.712 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:07.728 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:07.749 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:07.753 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:07.783 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:07.788 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:07.809 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:07.812 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:07.829 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:07.849 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:07.852 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:07.868 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:07.889 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:07.893 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:07.908 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:07.929 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:07.933 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:07.948 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:07.969 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:07.972 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:07.988 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.009 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.013 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.028 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.049 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.053 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.070 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:06:08.088 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:06:08.122 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:08.123 V: [rs485]: Set SPA id 0x0A
00:06:08.124 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:06:08.124 V: [rs485]: Sent Existing Client Response
00:06:08.130 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.134 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.149 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.169 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.173 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.189 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.209 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.213 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.229 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.249 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.253 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.269 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.289 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.293 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.309 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.329 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.333 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.349 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.383 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:08.390 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.394 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.409 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.429 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.433 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.449 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.472 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.475 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.489 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.509 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.512 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.529 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.550 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.553 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.569 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.590 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.593 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.609 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.630 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.633 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.649 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.684 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:08.690 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.693 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.709 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.729 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.733 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.750 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.770 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.773 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.789 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.810 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.813 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.829 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.851 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.854 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.869 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.890 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.893 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.909 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.930 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.933 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:08.949 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:08.984 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:08.990 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:08.993 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.009 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.030 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.034 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.049 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.070 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:06:09.089 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:06:09.093 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:06:09.109 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:06:09.130 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:06:09.134 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:06:09.149 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:06:09.170 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:06:09.174 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:06:09.189 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:06:09.211 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:06:09.214 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:06:09.230 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:06:09.250 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:06:09.254 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:06:09.287 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:09.287 V: [rs485]: Set SPA id 0x0A
00:06:09.289 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:06:09.289 V: [rs485]: Sent Existing Client Response
00:06:09.292 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.310 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.314 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.330 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.350 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.354 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.369 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.390 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.394 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.410 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.430 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.434 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.450 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.471 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.474 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.490 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.510 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.514 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.530 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.550 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.554 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.585 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:09.590 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.610 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.614 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.630 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.651 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.654 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.670 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.691 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.694 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.710 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.730 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.734 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.750 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.771 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.775 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.790 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.810 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.813 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.830 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.851 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.854 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.886 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:09.890 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.911 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.914 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.930 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.950 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.954 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:09.970 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:09.991 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:09.995 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.010 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.030 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.034 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.050 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.073 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:06:10.092 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:06:10.095 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:06:10.110 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:06:10.131 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:06:10.134 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:06:10.150 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:06:10.186 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:10.187 V: [rs485]: Set SPA id 0x0A
00:06:10.188 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:06:10.188 V: [rs485]: Sent Existing Client Response
00:06:10.209 W: [rs485]: Invalid message, corrupted length: 7e 05 10 bf 7e 05 0a bf
00:06:10.231 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.235 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.250 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.271 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.275 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.290 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.310 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.314 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.331 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.351 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.355 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.370 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.391 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.394 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.410 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.431 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.435 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.450 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.485 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:10.491 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.495 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.511 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.531 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.534 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.551 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.571 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.577 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.591 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.611 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.615 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.631 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.651 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.655 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.671 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.691 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.696 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.711 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.731 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.735 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.751 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.786 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:10.792 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.796 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.811 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.831 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.835 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.851 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.874 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.878 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.891 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.912 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.915 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.931 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.952 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.955 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:10.971 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:10.992 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:10.995 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.012 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.031 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.035 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.051 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.073 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:06:11.092 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:06:11.095 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:06:11.125 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:11.126 V: [rs485]: Set SPA id 0x0A
00:06:11.127 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:06:11.127 V: [rs485]: Sent Existing Client Response
00:06:11.131 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.152 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.156 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.171 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.191 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.195 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.211 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.232 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.236 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.251 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.272 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.276 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.291 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.312 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.316 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.331 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.352 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.356 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.386 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:11.391 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.413 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.417 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.431 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.452 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.456 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.472 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.492 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.496 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.512 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.532 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.536 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.552 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.572 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.576 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.592 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.612 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.616 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.632 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.652 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.656 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.689 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 41 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 46 00 00 00 1e 00 00 4a 7e
00:06:11.692 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.713 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.717 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.732 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.753 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.756 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.772 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.792 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.796 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.812 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.832 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:06:11.836 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:06:11.852 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:06:11.873 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
